time,temperature_2m,relative_humidity_2m,rain,cloudcover,windspeed_10m
2023-07-19T00:00,22.6,99,0.3,100,8.7
2023-07-19T01:00,23.0,97,0.1,100,8.1
2023-07-19T02:00,22.9,97,0.1,100,8.8
2023-07-19T03:00,22.7,96,0.2,100,8.0
2023-07-19T04:00,22.7,95,0.1,100,8.7
2023-07-19T05:00,23.3,97,0.1,100,6.8
2023-07-19T06:00,23.5,96,0.0,100,6.4
2023-07-19T07:00,23.8,93,0.2,100,13.4
2023-07-19T08:00,24.6,90,0.2,100,11.4
2023-07-19T09:00,24.9,88,0.8,100,10.1
2023-07-19T10:00,25.3,85,1.0,100,14.2
2023-07-19T11:00,25.9,84,0.5,100,12.2
2023-07-19T12:00,27.0,83,0.2,100,11.8
2023-07-19T13:00,26.7,82,0.4,100,13.5
2023-07-19T14:00,26.6,83,1.0,100,21.3
2023-07-19T15:00,27.4,80,0.0,100,17.7
2023-07-19T16:00,25.8,83,0.9,100,18.6
2023-07-19T17:00,25.4,87,0.1,100,14.4
2023-07-19T18:00,24.6,90,0.1,100,13.0
2023-07-19T19:00,24.0,92,0.2,100,14.3
2023-07-19T20:00,23.2,93,0.2,95,11.3
2023-07-19T21:00,23.3,95,0.0,99,6.2
2023-07-19T22:00,23.2,95,0.2,100,9.4
2023-07-19T23:00,23.2,95,0.0,100,7.7
2023-07-20T00:00,22.9,96,0.0,100,9.5
2023-07-20T01:00,22.8,96,0.2,100,9.1
2023-07-20T02:00,22.9,96,0.2,100,8.3
2023-07-20T03:00,23.0,96,0.1,100,7.2
2023-07-20T04:00,22.7,96,0.1,100,7.6
2023-07-20T05:00,22.8,96,0.2,100,5.4
2023-07-20T06:00,23.1,95,0.1,99,8.3
2023-07-20T07:00,23.8,92,0.1,100,8.4
2023-07-20T08:00,25.1,89,0.0,100,8.6
2023-07-20T09:00,26.2,84,0.0,100,13.7
2023-07-20T10:00,27.4,77,0.1,100,17.3
2023-07-20T11:00,28.9,70,0.4,95,20.4
2023-07-20T12:00,30.2,63,0.1,100,23.2
2023-07-20T13:00,30.0,62,0.3,100,25.9
2023-07-20T14:00,29.4,66,0.2,86,25.0
2023-07-20T15:00,29.3,67,0.1,97,26.2
2023-07-20T16:00,28.3,71,0.1,82,23.7
2023-07-20T17:00,28.0,75,0.7,53,20.3
2023-07-20T18:00,26.3,84,0.1,79,13.8
2023-07-20T19:00,25.5,87,0.1,90,15.2
2023-07-20T20:00,24.9,88,0.0,85,12.0
2023-07-20T21:00,24.5,88,0.0,98,12.6
2023-07-20T22:00,24.2,90,0.0,99,11.1
2023-07-20T23:00,24.0,91,0.0,100,11.2
2023-07-21T00:00,24.0,92,0.1,100,11.9
2023-07-21T01:00,23.9,92,0.1,100,11.3
2023-07-21T02:00,23.4,94,0.0,100,9.9
2023-07-21T03:00,23.5,94,0.0,100,10.7
2023-07-21T04:00,23.5,93,0.1,100,10.1
2023-07-21T05:00,23.8,95,0.1,100,9.2
2023-07-21T06:00,24.0,94,0.4,100,15.6
2023-07-21T07:00,24.4,92,0.0,100,9.3
2023-07-21T08:00,25.6,85,0.2,100,16.3
2023-07-21T09:00,26.0,84,0.1,100,17.0
