date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_100m,wind_gusts_10m,wind_direction_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,boundary_layer_height,wet_bulb_temperature_2m,total_column_integrated_water_vapour,is_day,sunshine_duration,albedo,snow_depth_water_equivalent
2025-03-05 12:30:00+00:00,30.383,23.000002,6.933,28.322826,0.0,0.0,0.0,0.0,1.0,1010.5,911.81836,47.0,0.0,8.0,43.0,0.13907005,3.339913,2.4186773,4.219004,84.55976,7.8,82.875084,35.783,29.883,27.083,0.151,0.293,0.336,0.359,2760.0,16.96563,19.4,0.0,2310.1245,,
2025-03-05 13:30:00+00:00,29.032999,26.256058,7.733,27.379711,0.0,0.0,0.0,0.0,1.0,1011.5,912.3059,45.0,0.0,4.0,42.0,0.08609017,2.9599066,2.0155644,3.8551912,92.97367,6.0,82.875084,33.933,29.983,27.133,0.151,0.293,0.336,0.359,810.0,16.796223,19.6,0.0,0.0,,
2025-03-05 14:30:00+00:00,28.133,27.85352,7.8329997,26.765038,0.0,0.0,0.0,0.0,3.0,1012.5,912.92896,92.0,0.0,0.0,92.0,0.059514623,2.7486727,1.5206907,3.3800886,97.65056,5.0,80.53775,32.333,30.032999,27.133,0.151,0.293,0.336,0.359,470.0,16.495646,19.4,0.0,0.0,,
2025-03-05 15:30:00+00:00,27.483,29.22771,7.9830003,26.235044,0.0,0.0,0.0,0.0,0.0,1013.4,913.5382,1.0,0.0,0.0,1.0,0.050017968,2.596097,1.3647344,3.52881,82.67369,3.7,81.57312,30.883,30.032999,27.133,0.151,0.293,0.336,0.359,245.0,16.306414,19.8,0.0,0.0,,
2025-03-05 16:30:00+00:00,26.333,32.791546,8.683001,24.808992,0.0,0.0,0.0,0.0,0.0,1013.8,913.53815,1.0,0.0,1.0,0.0,0.08103301,2.3044753,2.236068,4.6768045,118.75703,4.9,116.56499,29.682999,30.032999,27.133,0.151,0.293,0.336,0.359,255.0,16.146326,19.7,0.0,0.0,,
2025-03-05 17:30:00+00:00,24.833,36.578968,8.983001,23.98074,0.0,0.0,0.0,0.0,0.0,1014.0,913.24426,5.0,0.0,3.0,2.0,0.029837793,1.9896605,1.1101803,3.6472592,118.67305,5.1,97.76508,28.583,29.932999,27.133,0.151,0.293,0.336,0.359,235.0,15.663166,19.8,0.0,0.0,,
2025-03-05 18:30:00+00:00,23.883,39.2466,9.183001,23.218775,0.0,0.0,0.0,0.0,0.0,1014.0,912.9417,0.0,0.0,0.0,0.0,0.017116288,1.8006957,0.85586214,3.0528674,121.60746,2.5,96.70974,27.483,29.833,27.182999,0.151,0.293,0.336,0.359,290.0,15.352636,20.1,0.0,0.0,,
2025-03-05 19:30:00+00:00,23.583,39.827354,9.133,22.32323,0.0,0.0,0.0,0.0,0.0,1013.5,912.39557,0.0,0.0,0.0,0.0,0.056758177,1.7516264,1.9646883,4.6295247,117.67199,4.1,104.743614,26.583,29.682999,27.182999,0.151,0.293,0.336,0.359,230.0,15.204121,20.3,0.0,0.0,,
2025-03-05 20:30:00+00:00,23.032999,43.444443,9.933001,21.635677,0.0,0.0,0.0,0.0,0.0,1012.8,911.5895,0.0,0.0,0.0,0.0,0.07214428,1.5925895,2.65,5.864512,129.11755,5.6,121.890755,25.782999,29.532999,27.182999,0.151,0.293,0.336,0.359,210.0,15.322855,20.2,0.0,0.0,,
2025-03-05 21:30:00+00:00,22.633,46.175854,10.483001,21.609365,0.0,0.0,0.0,0.0,0.0,1012.7,911.37103,0.0,0.0,0.0,0.0,0.055521395,1.4793983,2.2410934,5.4113307,144.4007,5.5,141.34016,25.133,29.383,27.182999,0.151,0.293,0.336,0.359,190.0,15.401428,20.2,0.0,0.0,,
2025-03-05 22:30:00+00:00,22.133,48.23947,10.683001,21.340508,0.0,0.0,0.0,0.0,1.0,1013.0,911.47986,48.0,0.0,0.0,48.0,0.042782634,1.3801322,1.9137658,4.900255,171.78731,4.6,160.1447,24.483,29.182999,27.182999,0.151,0.293,0.336,0.359,185.0,15.280207,20.2,0.0,0.0,,
2025-03-05 23:30:00+00:00,21.983,47.243916,10.233001,21.275507,0.0,0.0,0.0,0.0,0.0,1013.3,911.70105,15.0,0.0,0.0,15.0,0.031556077,1.3939259,1.500833,4.1692324,174.49461,4.0,150.01845,23.883,28.983,27.182999,0.151,0.293,0.336,0.359,120.0,15.008703,19.7,0.0,0.0,,
2025-03-06 00:30:00+00:00,21.782999,52.48382,11.633,21.66763,0.0,0.0,0.0,0.0,0.0,1014.1,912.35614,0.0,0.0,0.0,0.0,0.01725017,1.240182,1.1768602,3.60867,183.97241,3.2,167.73524,24.282999,28.833,27.182999,0.151,0.293,0.336,0.359,125.0,15.581249,19.0,0.0,0.0,,
2025-03-06 01:30:00+00:00,22.932999,47.66072,11.233001,22.456123,0.0,0.0,0.0,0.0,0.0,1015.3,913.8072,0.0,0.0,0.0,0.0,0.06811084,1.4648883,1.6278821,3.6687872,197.44728,3.6,190.6196,24.133,28.633,27.182999,0.151,0.293,0.336,0.359,190.0,15.8761215,19.0,1.0,2197.9873,,
2025-03-06 02:30:00+00:00,24.983,44.86377,12.183001,24.843494,0.0,0.0,0.0,0.0,0.0,1015.8,914.91315,0.0,0.0,0.0,0.0,0.20815091,1.7449934,1.5532224,2.3717084,214.69522,5.1,213.17853,25.282999,28.483,27.182999,0.151,0.293,0.336,0.359,300.0,17.171988,19.2,1.0,3600.0,,
2025-03-06 03:30:00+00:00,27.532999,37.46336,11.733001,27.222837,0.0,0.0,0.0,0.0,0.0,1016.1,915.98755,0.0,0.0,0.0,0.0,0.39338177,2.300296,1.6007811,2.2410934,218.65984,6.0,218.65984,27.532999,28.432999,27.182999,0.151,0.293,0.336,0.359,990.0,17.975418,19.1,1.0,3600.0,,
2025-03-06 04:30:00+00:00,29.583,30.207167,10.283,30.536709,0.0,0.0,0.0,0.0,0.0,1015.6,916.1738,0.0,0.0,0.0,0.0,0.5453404,2.8911839,0.86023253,1.029563,209.0545,6.0,215.53777,30.383,28.432999,27.233,0.151,0.293,0.336,0.359,2280.0,18.09933,19.4,1.0,3600.0,,
2025-03-06 05:30:00+00:00,31.432999,24.73462,8.883,33.192696,0.0,0.0,0.0,0.0,0.0,1014.3,915.5683,4.0,0.0,4.0,0.0,0.6679963,3.4655154,0.6041523,0.9433981,32.005356,5.1,24.443953,33.633,28.532999,27.233,0.151,0.293,0.335,0.359,2520.0,18.161194,19.3,1.0,3600.0,,
2025-03-06 06:30:00+00:00,32.633,22.341684,8.383,33.846977,0.0,0.0,0.0,0.0,0.0,1012.9,914.6686,7.0,0.0,7.0,0.0,0.77034444,3.8264432,1.9039432,2.5932605,33.996506,7.2,29.931421,36.433,28.733,27.233,0.151,0.293,0.335,0.359,2735.0,18.36847,19.8,1.0,3600.0,,
2025-03-06 07:30:00+00:00,33.183,21.514675,8.283,33.409264,0.0,0.0,0.0,0.0,0.0,1011.7,913.75073,7.0,0.0,7.0,0.0,0.80053973,3.988388,3.2003906,4.304649,30.735416,9.7,28.96756,38.383,29.032999,27.233,0.151,0.293,0.335,0.359,2825.0,18.515064,20.1,1.0,3600.0,,
2025-03-06 08:30:00+00:00,32.982998,21.46444,8.083,32.55119,0.0,0.0,0.0,0.0,0.0,1010.9,912.96814,3.0,0.0,3.0,0.0,0.74350834,3.9465055,3.4,4.6392345,30.434166,10.4,28.072395,39.333,29.333,27.233,0.151,0.293,0.335,0.359,2815.0,18.361893,19.5,1.0,3600.0,,
2025-03-06 09:30:00+00:00,33.083,20.700455,7.633,32.19833,0.0,0.0,0.0,0.0,2.0,1009.9,912.09503,64.0,0.0,3.0,63.0,0.6286213,4.007366,2.7244265,3.8183768,44.999897,10.0,47.231197,39.833,29.633,27.233,0.151,0.293,0.335,0.359,2800.0,18.207182,19.0,1.0,3600.0,,
2025-03-06 10:30:00+00:00,32.732998,19.04824,6.133,29.83347,0.0,0.0,0.0,0.0,3.0,1009.6,911.71893,90.0,0.0,4.0,89.0,0.5128292,4.0115476,3.6619666,5.140039,52.907085,9.8,55.0079,39.482998,29.932999,27.233,0.151,0.293,0.335,0.359,2785.0,17.472855,18.6,1.0,3600.0,,
2025-03-06 11:30:00+00:00,31.333,19.37364,5.233,27.931377,0.0,0.0,0.0,0.0,3.0,1009.9,911.5664,85.0,0.0,1.0,85.0,0.36316165,3.6918676,4.24323,6.1522355,45.658466,10.8,45.954758,38.083,30.233,27.233,0.151,0.293,0.335,0.359,2150.0,16.626913,16.9,1.0,3600.0,,
2025-03-06 12:30:00+00:00,30.182999,23.992834,7.383,27.811749,0.0,0.0,0.0,0.0,2.0,1010.9,912.1181,75.0,0.0,0.0,75.0,0.1733453,3.259292,3.21753,5.444722,44.999897,10.6,44.370483,35.933,30.282999,27.233,0.151,0.293,0.335,0.359,1835.0,17.077595,18.1,0.0,2319.1897,,
2025-03-06 13:30:00+00:00,29.032999,26.345613,7.783,27.10877,0.0,0.0,0.0,0.0,3.0,1012.0,912.75684,94.0,0.0,0.0,94.0,0.1104931,2.956306,2.5553863,4.862355,59.743652,7.7,59.420856,34.083,30.383,27.282999,0.151,0.293,0.335,0.359,850.0,16.817036,17.1,0.0,0.0,,
2025-03-06 14:30:00+00:00,28.133,26.46334,7.0829997,26.184254,0.0,0.0,0.0,0.0,3.0,1012.4,912.8388,89.0,0.0,0.0,89.0,0.09597825,2.8017182,2.2770596,5.021205,74.99503,6.3,70.76923,32.433,30.432999,27.282999,0.151,0.293,0.335,0.359,315.0,16.186392,16.0,0.0,0.0,,
2025-03-06 15:30:00+00:00,27.133,27.391434,6.733,25.719238,0.0,0.0,0.0,0.0,3.0,1012.8,912.8879,88.0,0.0,0.0,88.0,0.03884253,2.6096163,1.1011357,3.5654593,75.37909,5.3,50.52757,31.032999,30.432999,27.282999,0.151,0.293,0.335,0.359,130.0,15.656099,14.1,0.0,0.0,,
2025-03-06 16:30:00+00:00,25.583,30.534716,6.983,24.367159,0.0,0.0,0.0,0.0,3.0,1012.9,912.49097,95.0,0.0,0.0,95.0,0.022904148,2.2787743,0.83815277,1.9104972,47.12111,2.6,17.354122,29.633,30.383,27.282999,0.151,0.293,0.335,0.359,60.0,15.136917,12.8,0.0,0.0,,
2025-03-06 17:30:00+00:00,24.532999,35.881752,8.433001,23.742638,0.0,0.0,0.0,0.0,3.0,1012.7,911.9782,97.0,0.0,0.0,97.0,0.013704866,1.9759015,0.71589106,1.6688318,8.615564,2.2,12.094739,28.383,30.282999,27.282999,0.151,0.293,0.335,0.359,40.0,15.303869,12.1,0.0,0.0,,
2025-03-06 18:30:00+00:00,23.833,35.80461,7.783,22.851643,0.0,0.0,0.0,0.0,3.0,1012.4,911.4851,99.0,0.0,0.0,99.0,0.015463177,1.8971217,0.76485294,1.5,53.13002,1.9,78.6901,27.233,30.133,27.333,0.151,0.293,0.335,0.359,35.0,14.737167,11.8,0.0,0.0,,
2025-03-06 19:30:00+00:00,22.983,37.30561,7.633,21.135866,0.0,0.0,0.0,0.0,3.0,1012.4,911.21344,97.0,0.0,0.0,97.0,0.071922585,1.7603028,2.3436084,5.148058,101.20076,5.2,101.07016,26.282999,29.983,27.333,0.151,0.293,0.335,0.359,190.0,14.311659,11.8,0.0,0.0,,
2025-03-06 20:30:00+00:00,21.883,47.05901,10.083,20.754616,0.0,0.0,0.0,0.0,3.0,1011.9,910.40924,81.0,0.0,0.0,81.0,0.0525619,1.3903258,2.2203605,4.88467,112.89059,5.2,97.76508,25.383,29.782999,27.333,0.151,0.293,0.335,0.359,145.0,14.897215,12.6,0.0,0.0,,
2025-03-06 21:30:00+00:00,21.432999,51.874302,11.133,20.652231,0.0,0.0,0.0,0.0,3.0,1011.3,909.7239,94.0,0.0,0.0,94.0,0.04366397,1.2295606,2.15,4.850773,104.32276,4.8,90.0,24.532999,29.583,27.333,0.151,0.293,0.335,0.359,105.0,15.192408,12.6,0.0,0.0,,
2025-03-06 22:30:00+00:00,20.983,55.85254,11.833,20.446226,0.0,0.0,0.0,0.0,3.0,1011.2,909.48834,83.0,0.0,0.0,83.0,0.036807526,1.097216,2.100595,4.776243,100.25114,4.7,88.6361,23.833,29.383,27.333,0.151,0.293,0.335,0.359,105.0,15.340803,12.2,0.0,0.0,,
2025-03-06 23:30:00+00:00,20.383,59.306404,12.183001,20.06551,0.0,0.0,0.0,0.0,3.0,1011.7,909.74286,94.0,0.0,0.0,94.0,0.027451605,0.97471833,1.8973665,4.68188,109.98319,4.4,108.43504,23.182999,29.133,27.333,0.151,0.293,0.335,0.359,105.0,15.263639,11.6,0.0,0.0,,
2025-03-07 00:30:00+00:00,20.182999,63.276703,12.983001,20.08105,0.0,0.0,0.0,0.0,1.0,1012.5,910.3968,24.0,0.0,0.0,24.0,0.024619106,0.8687949,1.9924859,4.756312,102.13681,5.5,107.52566,23.682999,28.983,27.333,0.151,0.293,0.335,0.359,150.0,15.595867,10.6,0.0,0.0,,
2025-03-07 01:30:00+00:00,20.733,60.370712,12.783,20.863161,0.0,0.0,0.0,0.0,2.0,1013.6,911.5656,51.0,0.0,0.0,51.0,0.050768368,0.96986675,1.421267,3.823938,117.23507,4.3,129.28938,23.383,28.782999,27.333,0.151,0.293,0.335,0.359,160.0,15.71706,10.5,1.0,2233.4473,,
2025-03-07 02:30:00+00:00,23.333,53.754604,13.433001,23.825655,0.0,0.0,0.0,0.0,3.0,1014.3,913.03577,93.0,0.0,0.0,93.0,0.19617158,1.3257985,1.1510864,1.8901058,142.52374,4.4,145.6196,24.532999,28.583,27.333,0.151,0.293,0.335,0.359,255.0,17.114462,10.7,1.0,3600.0,,
2025-03-07 03:30:00+00:00,26.583,40.40361,12.033,26.520363,0.0,0.0,0.0,0.0,3.0,1014.6,914.3376,93.0,0.0,0.0,93.0,0.3923923,2.0734224,1.372953,1.9602295,142.25313,5.4,146.88864,26.833,28.483,27.383,0.151,0.293,0.335,0.359,775.0,17.742409,11.5,1.0,3600.0,,
2025-03-07 04:30:00+00:00,29.182999,26.656378,8.083,29.495583,0.0,0.0,0.0,0.0,2.0,1013.8,914.42676,73.0,0.0,0.0,73.0,0.5610836,2.9693866,1.1510864,1.588238,118.1785,5.8,124.3804,29.833,28.483,27.383,0.151,0.293,0.335,0.359,1580.0,16.99886,11.8,1.0,3600.0,,
2025-03-07 05:30:00+00:00,31.182999,19.003267,4.8329997,31.98153,0.0,0.0,0.0,0.0,2.0,1012.6,913.9576,78.0,0.0,0.0,78.0,0.6815307,3.6774156,0.82764727,1.1853269,62.354122,5.6,64.98315,33.033,28.532999,27.383,0.151,0.293,0.335,0.359,1890.0,16.418053,11.9,1.0,3600.0,,
2025-03-07 06:30:00+00:00,32.732998,14.287299,2.033,32.99274,0.0,0.0,0.0,0.0,3.0,1011.1,913.0735,97.0,0.0,0.0,97.0,0.7780694,4.2479925,1.5811387,2.1360009,32.57405,6.7,34.69522,36.033,28.733,27.383,0.151,0.293,0.335,0.359,2215.0,15.919392,11.6,1.0,3600.0,,
2025-03-07 07:30:00+00:00,33.633,11.594331,-0.167,32.951435,0.0,0.0,0.0,0.0,3.0,1009.9,912.25995,94.0,0.0,0.0,94.0,0.81440616,4.6081076,2.4274473,3.3018935,32.005356,8.4,32.38066,38.232998,29.032999,27.383,0.15,0.293,0.335,0.359,2435.0,15.473858,11.0,1.0,3600.0,,
2025-03-07 08:30:00+00:00,33.883,10.47471,-1.367,32.18194,0.0,0.0,0.0,0.0,3.0,1008.9,911.4314,96.0,0.0,0.0,96.0,0.7770444,4.7320657,3.001666,4.0131035,30.718834,9.3,29.981556,39.583,29.333,27.383,0.15,0.293,0.335,0.359,2555.0,15.173105,10.7,1.0,3600.0,,
2025-03-07 09:30:00+00:00,33.883,10.134025,-1.817,31.242382,0.0,0.0,0.0,0.0,3.0,1008.0,910.61835,98.0,0.0,0.0,98.0,0.66527677,4.7501087,2.997082,4.1427646,29.659021,9.4,27.84749,40.083,29.682999,27.383,0.15,0.293,0.335,0.359,2695.0,15.03282,10.7,1.0,3600.0,,
2025-03-07 10:30:00+00:00,33.533,9.886735,-2.417,29.739174,0.0,0.0,0.0,0.0,3.0,1007.8,910.33295,81.0,0.0,0.0,81.0,0.49533853,4.6711473,2.6925824,3.800329,32.644634,8.9,31.328646,39.783,29.983,27.383,0.15,0.293,0.335,0.359,2800.0,14.728464,10.8,1.0,3600.0,,
2025-03-07 11:30:00+00:00,32.232998,10.597711,-2.467,27.941471,0.0,0.0,0.0,0.0,1.0,1008.3,910.39435,27.0,0.0,0.0,27.0,0.3505729,4.308284,3.451449,4.8654394,39.579376,8.7,38.530205,38.482998,30.233,27.383,0.15,0.293,0.335,0.359,2680.0,14.258888,10.6,1.0,3600.0,,
2025-03-07 12:30:00+00:00,30.432999,12.182397,-1.967,26.471064,0.0,0.0,0.0,0.0,0.0,1008.9,910.38983,1.0,0.0,0.0,1.0,0.17601945,3.8208902,2.9516943,5.2709103,43.07806,8.2,38.81139,36.232998,30.282999,27.383,0.15,0.293,0.335,0.359,1045.0,13.77165,10.3,0.0,2328.015,,
2025-03-07 13:30:00+00:00,28.883,14.178232,-1.117,25.429256,0.0,0.0,0.0,0.0,0.0,1010.3,911.1773,0.0,0.0,0.0,0.0,0.11364544,3.415778,2.2102036,4.690682,54.107243,7.2,52.35232,34.183,30.383,27.383,0.15,0.293,0.335,0.359,595.0,13.47489,10.1,0.0,0.0,,
2025-03-07 14:30:00+00:00,27.333,15.920314,-0.76699996,24.480253,0.0,0.0,0.0,0.0,0.0,1011.4,911.68835,0.0,0.0,0.0,0.0,0.052126896,3.0580547,1.1629703,3.1827662,46.27295,5.3,25.463305,32.283,30.432999,27.432999,0.15,0.293,0.335,0.359,225.0,13.005131,10.1,0.0,0.0,,
2025-03-07 15:30:00+00:00,25.883,18.11427,-0.167,23.202642,0.0,0.0,0.0,0.0,0.0,1012.3,912.04517,0.0,0.0,0.0,0.0,0.040376686,2.734845,1.0062306,2.8622541,27.012596,3.1,26.564985,30.633,30.432999,27.432999,0.15,0.293,0.335,0.359,165.0,12.637966,9.9,0.0,0.0,,
2025-03-07 16:30:00+00:00,25.333,19.196419,0.18300001,22.397472,0.0,0.0,0.0,0.0,0.0,1012.5,912.0516,0.0,0.0,0.0,0.0,0.068990536,2.612175,1.5953057,3.905125,39.805527,3.6,57.804302,29.133,30.383,27.432999,0.15,0.293,0.335,0.359,145.0,12.53475,9.8,0.0,0.0,,
2025-03-07 17:30:00+00:00,24.633,20.16005,0.283,21.824812,0.0,0.0,0.0,0.0,0.0,1012.2,911.55975,0.0,0.0,0.0,0.0,0.05660902,2.4756901,1.3829317,3.9805777,57.30802,3.6,77.4712,27.883,30.233,27.432999,0.15,0.293,0.335,0.359,95.0,12.284931,9.7,0.0,0.0,,
2025-03-07 18:30:00+00:00,24.032999,21.125917,0.43300003,20.713572,0.0,0.0,0.0,0.0,0.0,1011.7,910.91876,0.0,0.0,0.0,0.0,0.10078215,2.3595145,2.4020824,5.408327,86.82024,5.0,92.385895,26.782999,30.133,27.432999,0.15,0.293,0.335,0.359,160.0,12.088192,9.9,0.0,0.0,,
2025-03-07 19:30:00+00:00,22.083,29.447634,3.4329998,18.92161,0.0,0.0,0.0,0.0,0.0,1011.7,910.2938,0.0,0.0,0.0,0.0,0.10788447,1.8759651,3.0991936,6.310507,114.33123,6.6,107.85041,25.833,29.932999,27.483,0.15,0.293,0.335,0.359,180.0,12.294073,10.6,0.0,0.0,,
2025-03-07 20:30:00+00:00,21.032999,37.51809,5.983,18.64274,0.0,0.0,0.0,0.0,0.0,1011.4,909.6845,0.0,0.0,0.0,0.0,0.07705015,1.5580415,2.638655,5.7489133,130.06073,6.6,117.05052,24.883,29.733,27.483,0.15,0.293,0.335,0.359,175.0,12.786377,11.3,0.0,0.0,,
2025-03-07 21:30:00+00:00,20.282999,45.680027,8.183001,18.55356,0.0,0.0,0.0,0.0,0.0,1010.9,908.99097,0.0,0.0,0.0,0.0,0.056397647,1.2933464,2.385372,5.233068,134.22588,5.8,123.02387,24.032999,29.532999,27.483,0.15,0.293,0.335,0.359,130.0,13.351841,12.2,0.0,0.0,,
2025-03-07 22:30:00+00:00,19.833,50.086094,9.133,18.375965,0.0,0.0,0.0,0.0,0.0,1010.7,908.6641,0.0,0.0,0.0,0.0,0.04855946,1.1558014,2.3436084,5.190616,144.0131,5.2,123.690094,23.282999,29.282999,27.483,0.15,0.292,0.335,0.359,105.0,13.567226,11.7,0.0,0.0,,
2025-03-07 23:30:00+00:00,19.532999,51.718895,9.333,18.116129,0.0,0.0,0.0,0.0,0.0,1010.9,908.7458,0.0,0.0,0.0,0.0,0.046557132,1.0973883,2.3711812,5.259515,150.9984,5.0,132.43619,22.633,29.083,27.483,0.15,0.292,0.335,0.359,100.0,13.523685,10.7,0.0,0.0,,
2025-03-08 00:30:00+00:00,19.733,56.281628,10.783,19.101963,0.0,0.0,0.0,0.0,0.0,1011.9,909.71045,0.0,0.0,0.0,0.0,0.024824437,1.0060138,1.6650826,4.020572,169.24908,4.3,138.65233,23.133,28.833,27.483,0.15,0.292,0.335,0.359,85.0,14.292189,13.4,0.0,0.0,,
2025-03-08 01:30:00+00:00,21.182999,52.153786,10.983001,20.685486,0.0,0.0,0.0,0.0,2.0,1012.9,911.08234,59.0,1.0,0.0,59.0,0.059651244,1.203867,1.523975,3.4033072,182.52606,3.5,138.99101,23.032999,28.633,27.483,0.15,0.292,0.335,0.359,105.0,15.013929,14.0,1.0,2268.8745,,
2025-03-08 02:30:00+00:00,23.383,64.185814,16.233,24.706726,0.0,0.0,0.0,0.0,2.0,1013.5,912.3317,56.0,5.0,0.0,54.0,0.19628218,1.0296569,1.5811388,2.3119256,201.57137,5.2,198.43504,24.282999,28.432999,27.483,0.15,0.292,0.335,0.359,365.0,18.633831,13.7,1.0,3600.0,,
2025-03-08 03:30:00+00:00,25.782999,54.72355,15.983001,26.945242,0.0,0.0,0.0,0.0,0.0,1013.7,913.2747,4.0,1.0,0.0,3.0,0.37999818,1.5022472,1.6918924,2.3436084,213.6901,6.2,214.15974,26.483,28.333,27.483,0.15,0.292,0.335,0.359,620.0,19.40776,13.8,1.0,3600.0,,
2025-03-08 04:30:00+00:00,28.083,42.442623,14.133,30.012047,0.0,0.0,0.0,0.0,0.0,1013.2,913.5446,0.0,0.0,0.0,0.0,0.5571982,2.185782,1.4849241,1.9091884,224.9999,6.5,224.9999,29.333,28.282999,27.483,0.15,0.292,0.335,0.359,1325.0,19.335913,15.3,1.0,3600.0,,
2025-03-08 05:30:00+00:00,30.182999,33.20648,12.233001,32.913563,0.0,0.0,0.0,0.0,0.0,1012.0,913.1106,0.0,0.0,0.0,0.0,0.677602,2.8635468,0.76321685,0.91787803,240.64233,6.3,238.39255,32.482998,28.383,27.483,0.15,0.292,0.335,0.359,1870.0,19.210253,17.8,1.0,3600.0,,
2025-03-08 06:30:00+00:00,32.133,24.668926,9.433001,34.61052,0.0,0.0,0.0,0.0,0.0,1010.2,912.0795,0.0,0.0,0.0,0.0,0.7442004,3.608549,0.64031243,0.8732125,336.3706,5.4,308.65982,35.583,28.583,27.483,0.15,0.292,0.335,0.359,2235.0,18.64679,17.8,1.0,3600.0,,
2025-03-08 07:30:00+00:00,33.633,17.134169,5.3329997,34.482174,0.0,0.0,0.0,0.0,0.0,1008.5,910.9953,0.0,0.0,0.0,0.0,0.77571535,4.3187275,1.5132746,2.1100948,13.706991,6.7,7.59456,38.133,28.833,27.483,0.15,0.292,0.335,0.359,2470.0,17.462252,15.3,1.0,3600.0,,
2025-03-08 08:30:00+00:00,34.033,15.301921,4.033,33.387997,0.0,0.0,0.0,0.0,0.0,1007.2,909.9404,0.0,0.0,0.0,0.0,0.7584834,4.5138903,2.6462238,3.5341196,25.114815,8.7,22.203527,39.732998,29.182999,27.483,0.15,0.292,0.335,0.359,2610.0,17.096056,14.3,1.0,3600.0,,
2025-03-08 09:30:00+00:00,33.732998,14.553281,3.083,31.76934,0.0,0.0,0.0,0.0,0.0,1006.2,908.9475,0.0,0.0,0.0,0.0,0.6616485,4.47845,3.0858548,4.1427646,29.659021,9.4,26.980152,40.183,29.532999,27.483,0.15,0.292,0.335,0.359,2485.0,16.640846,13.4,1.0,3600.0,,
2025-03-08 10:30:00+00:00,33.333,13.666453,1.883,30.218887,0.0,0.0,0.0,0.0,0.0,1006.2,908.8282,0.0,0.0,0.0,0.0,0.48637822,4.4251146,2.5739076,3.5510561,32.347424,9.3,29.054508,39.833,29.833,27.483,0.15,0.292,0.335,0.359,2510.0,16.072056,12.2,1.0,3600.0,,
2025-03-08 11:30:00+00:00,32.433,13.526815,1.033,28.927692,0.0,0.0,0.0,0.0,0.0,1006.6,908.91943,0.0,0.0,0.0,0.0,0.32479316,4.2140865,2.934706,4.1012197,44.999897,7.7,45.690197,38.583,30.133,27.532999,0.15,0.292,0.335,0.359,2480.0,15.465071,11.6,1.0,3600.0,,
2025-03-08 12:30:00+00:00,30.733,14.267454,0.43300003,27.29882,0.0,0.0,0.0,0.0,0.0,1007.4,909.1277,0.0,0.0,0.0,0.0,0.15757631,3.794434,2.616295,4.705582,47.152977,6.7,44.999897,36.333,30.133,27.483,0.15,0.292,0.335,0.359,1455.0,14.660585,11.2,0.0,2336.5625,,
2025-03-08 13:30:00+00:00,29.333,16.6757,1.483,26.153439,0.0,0.0,0.0,0.0,0.0,1008.6,909.7824,0.0,0.0,0.0,0.0,0.12350701,3.4034555,2.4596748,4.924429,60.832493,6.7,63.435013,34.283,30.233,27.532999,0.15,0.292,0.335,0.359,670.0,14.514421,10.7,0.0,0.0,,
2025-03-08 14:30:00+00:00,27.983,22.535507,4.633,25.296587,0.0,0.0,0.0,0.0,0.0,1009.8,910.4479,0.0,0.0,0.0,0.0,0.11868167,2.9259763,2.6443334,5.021952,77.34745,6.1,74.64981,32.533,30.333,27.532999,0.15,0.292,0.335,0.359,310.0,15.161192,11.7,0.0,0.0,,
2025-03-08 15:30:00+00:00,27.032999,27.552713,6.733,24.803911,0.0,0.0,0.0,0.0,0.0,1010.7,910.96387,0.0,0.0,0.0,0.0,0.1078557,2.5886104,2.654242,5.468546,94.720055,6.3,86.76037,30.983,30.333,27.532999,0.15,0.292,0.335,0.359,250.0,15.616781,12.0,0.0,0.0,,
2025-03-08 16:30:00+00:00,26.083,27.960503,6.133,23.963108,0.0,0.0,0.0,0.0,0.0,1011.1,911.02686,0.0,0.0,0.0,0.0,0.085601024,2.4342136,2.184033,5.1722817,106.85848,5.8,105.945465,29.682999,30.282999,27.532999,0.15,0.292,0.335,0.359,240.0,14.998955,11.7,0.0,0.0,,
2025-03-08 17:30:00+00:00,24.032999,32.143116,6.383,22.659184,0.0,0.0,0.0,0.0,0.0,1011.6,910.8287,0.0,0.0,0.0,0.0,0.022478139,2.0296364,0.8732125,3.3203917,108.43504,5.0,76.75947,28.383,30.182999,27.532999,0.15,0.292,0.335,0.359,260.0,14.253141,11.9,0.0,0.0,,
2025-03-08 18:30:00+00:00,23.233,34.433086,6.683,21.48081,0.0,0.0,0.0,0.0,0.0,1011.7,910.66345,0.0,0.0,0.0,0.0,0.05427838,1.8690169,1.7269917,3.8160844,84.73769,3.8,67.8905,27.182999,30.083,27.532999,0.15,0.292,0.335,0.359,295.0,14.03219,12.9,0.0,0.0,,
